sender_id,receiver_id,timestamp,rssi
36,23,11.384,-87
36,24,11.479,-69
36,29,12.195,-84
22,17,11.896,-83
22,19,11.661,-99
17,35,12.567,-92
10,22,12.602,-97
22,31,11.789,-92
38,3,12.616,-88
38,7,12.65,-96
38,11,11.984,-93
38,25,12.816,-86
38,33,12.721,-85
38,37,11.853,-85
31,1,12.552,-92
23,2,11.952,-91
20,39,12.289,-88
41,2,11.959,-87
41,8,12.817,-84
41,16,12.781,-93
41,26,12.204,-88
14,7,12.678,-73
14,21,11.913,-84
14,25,12.844,-81
14,32,12.451,-81
14,33,12.749,-85
39,20,12.329,-86
35,22,12.74,-94
39,19,12.172,-85
39,22,12.824,-97
35,10,12.203,-90
39,20,12.466,-90
39,35,12.999,-83
22,31,12.043,-89
22,31,12.132,-84
34,30,12.838,-98
30,1,12.943,-79
1,30,12.897,-77
9,4,12.492,-87
9,16,13.226,-83
9,21,12.357,-89
9,32,12.895,-90
19,22,13.166,-87
28,37,12.424,-86
23,2,12.504,-88
3,14,12.727,-100
20,39,12.89,-86
22,31,12.497,-91
19,8,13.454,-94
19,17,12.938,-87
19,35,13.484,-90
19,39,12.927,-89
33,4,12.689,-96
33,9,12.753,-93
33,14,12.812,-88
33,16,13.423,-92
33,21,12.554,-90
33,25,13.485,-81
33,32,13.092,-61
33,37,12.522,-87
33,38,13.198,-91
15,4,12.694,-79
15,7,13.324,-98
15,16,13.428,-84
15,21,12.559,-85
15,29,13.313,-94
10,18,13.409,-98
10,35,13.537,-89
32,14,12.911,-87
32,21,12.653,-94
32,25,13.584,-72
32,28,13.168,-94
32,33,13.489,-69
32,37,12.621,-87
32,38,13.297,-91
37,11,12.83,-85
37,14,12.989,-92
37,25,13.662,-89
37,27,13.464,-96
37,28,13.246,-90
37,32,13.269,-84
37,33,13.567,-91
37,38,13.375,-91
30,1,13.759,-77
30,6,13.204,-89
30,8,14.01,-91
30,34,14.017,-88
6,1,13.797,-88
6,40,13.328,-94
36,2,13.233,-100
36,5,13.207,-67
36,23,13.129,-81
36,24,13.224,-66
36,29,13.94,-82
21,4,13.348,-64
21,7,13.978,-87
21,9,13.412,-92
21,14,13.471,-79
21,15,14.085,-83
21,16,14.082,-89
21,25,14.144,-91
27,7,14.044,-88
27,37,13.247,-94
2,16,14.38,-88
2,23,13.454,-91
2,24,13.549,-93
2,26,13.803,-94
2,29,14.265,-95
2,31,13.489,-93
35,17,13.953,-82
35,19,13.718,-83
35,39,13.942,-88
34,3,14.437,-60
34,13,14.616,-58
34,38,14.35,-89
29,2,13.826,-91
29,5,13.8,-82
29,16,14.648,-93
29,23,13.722,-83
29,24,13.817,-81
29,36,14.236,-85
1,3,14.572,-90
1,8,14.746,-90
1,13,14.751,-91
1,30,14.435,-77
1,31,13.819,-95
1,33,14.677,-95
23,2,13.903,-93
23,5,13.877,-93
23,24,13.894,-85
23,29,14.61,-82
23,31,13.834,-100
23,36,14.313,-87
35,10,14.07,-92
11,28,14.566,-85
11,37,14.019,-84
11,38,14.695,-95
32,3,14.802,-94
32,14,14.329,-89
32,25,15.002,-69
32,33,14.907,-61
32,37,14.039,-87
32,38,14.715,-89
3,1,14.831,-95
3,13,15.087,-56
3,30,14.771,-92
3,32,14.715,-94
3,34,15.089,-59
3,38,14.821,-90
36,29,15.06,-84
38,3,15.1,-95
38,13,15.279,-94
38,28,14.884,-86
38,32,14.907,-84
38,33,15.205,-86
38,34,15.281,-89
38,37,14.337,-86
20,35,15.344,-92
5,18,15.281,-96
5,23,14.417,-97
5,24,14.512,-78
5,29,15.228,-86
5,36,14.931,-72
20,19,14.698,-97
20,39,14.922,-83
26,2,14.749,-93
26,8,15.607,-87
30,1,15.441,-81
30,3,15.518,-91
30,8,15.692,-94
30,13,15.697,-88
30,31,14.765,-94
30,34,15.699,-94
13,3,15.574,-60
13,30,15.437,-90
13,32,15.381,-93
13,34,15.755,-60
28,11,15.045,-85
28,13,15.856,-100
28,32,15.484,-93
28,33,15.782,-90
28,37,14.914,-88
28,38,15.59,-89
19,22,15.761,-88
40,6,15.081,-93
32,9,15.342,-98
18,12,15.214,-64
18,23,15.105,-89
18,36,15.619,-92
25,3,15.971,-100
25,7,16.005,-88
25,9,15.439,-92
25,14,15.498,-88
25,32,15.778,-63
25,33,16.076,-73
25,37,15.208,-90
4,2,15.342,-94
4,7,16.06,-96
4,9,15.494,-84
4,14,15.553,-82
4,15,16.167,-89
4,16,16.164,-87
4,21,15.295,-82
4,25,16.226,-92
1,6,15.483,-91
1,8,16.289,-89
1,30,15.978,-73
16,2,15.506,-91
16,4,15.594,-83
16,9,15.658,-83
16,14,15.717,-98
16,15,16.331,-87
16,24,15.497,-100
16,36,15.916,-97
17,10,15.722,-92
17,19,15.719,-85
17,35,16.5,-81
33,32,16.19,-61
36,2,15.82,-94
36,5,15.794,-75
